A60,B1869,C2230
A60,B1869,C1298
A61,B2139,C5395
A61,B2139,C680
A62,B1395,C3833
A62,B1395,C2386
A63,B2076,C3887
A63,B2076,C2692
A64,B1946,C726
A64,B1946,C1581
A65,B799,C3244
A65,B799,C3810
A66,B822,C116
A66,B822,C4300
A67,B2307,C5382
A67,B2307,C3238
A68,B1813,C2534
A68,B1813,C5469
A69,B947,C5501
A69,B947,C4656
A70,B1138,C1725
A70,B1138,C1617
A71,B2074,C1141
A71,B2074,C1524
A72,B126,C4641
A72,B126,C2598
A73,B604,C1790
A73,B604,C1897
A74,B392,C2556
A74,B392,C2941
A75,B1415,C500
A75,B1415,C551
A76,B1869,C235
A76,B1869,C194
A77,B1461,C774
A77,B1461,C5660
A78,B1453,C4128
A78,B1453,C5018
A79,B2366,C1115
A79,B2366,C1529
A80,B280,C327
A80,B280,C1262
A81,B1623,C5223
A81,B1623,C2392
A82,B545,C1597
A82,B545,C3953
A83,B355,C3311
A83,B355,C5525
A84,B2142,C2920
A84,B2142,C15
A85,B1814,C1116
A85,B1814,C5242
A86,B1587,C1548
A86,B1587,C42
A87,B647,C965
A87,B647,C3228
A88,B128,C2021
A88,B128,C42
A89,B1609,C4065
A89,B1609,C3442
A90,B2053,C59
A90,B2053,C5202
A91,B940,C855
A91,B940,C3108
A92,B1561,C4014
A92,B1561,C4589
A93,B49,C3611
A93,B49,C4146
A94,B1336,C4365
A94,B1336,C3418
A95,B899,C574
A95,B899,C5417
A96,B1732,C270
A96,B1732,C334
A97,B492,C606
A97,B492,C297
A98,B1035,C4920
A98,B1035,C4544
A99,B120,C2524
A99,B120,C878
A100,B1179,C5008
A100,B1179,C2655
A101,B1812,C2598
A101,B1812,C1793
A102,B666,C241
A102,B666,C5587
A103,B155,C482
A103,B155,C5137
A104,B446,C4187
A104,B446,C926
A105,B2298,C241
A105,B2298,C5760
A106,B1873,C5143
A106,B1873,C3647
A107,B2391,C5458
A107,B2391,C1161
A108,B2095,C1753
A108,B2095,C2465
A109,B145,C1958
A109,B145,C747
A110,B1678,C5850
A110,B1678,C4752
A111,B1656,C4187
A111,B1656,C1815
A112,B246,C2224
A112,B246,C976
A113,B1150,C1069
A113,B1150,C5803
A114,B1508,C1245
A114,B1508,C1022
A115,B2230,C1861
A115,B2230,C4022
A116,B1355,C5427
A116,B1355,C1134
A117,B2351,C5106
A117,B2351,C3092
A118,B1734,C220
A118,B1734,C5220
A119,B228,C1698
A119,B228,C5608
A120,B1758,C3352
A120,B1758,C2466
A121,B694,C4151
A121,B694,C1389
A122,B639,C2011
A122,B639,C204
A123,B142,C2940
A123,B142,C2016
A124,B2336,C318
A124,B2336,C2107
A125,B2291,C1749
A125,B2291,C911
A126,B275,C1160
A126,B275,C1679
A127,B1535,C2575
A127,B1535,C3233
A128,B1610,C1293
A128,B1610,C5005
A129,B1514,C5591
A129,B1514,C5299
A130,B364,C4411
A130,B364,C3584
A131,B1690,C3677
A131,B1690,C1347
A132,B998,C2364
A132,B998,C4701
A133,B111,C349
A133,B111,C5869
A134,B899,C4494
A134,B899,C4768
A135,B2092,C2990
A135,B2092,C2467
A136,B697,C2645
A136,B697,C567
A137,B809,C2838
A137,B809,C4127
A138,B222,C708
A138,B222,C5775
A139,B2083,C2233
A139,B2083,C4778
A140,B740,C5770
A140,B740,C2399
A141,B123,C4678
A141,B123,C5551
A142,B2052,C1012
A142,B2052,C622
A143,B1028,C1451
A143,B1028,C3317
A144,B287,C334
A144,B287,C4799
A145,B409,C5948
A145,B409,C5752
A146,B532,C879
A146,B532,C4532
A147,B176,C3929
A147,B176,C427
A148,B749,C1424
A148,B749,C1705
A149,B800,C4927
A149,B800,C359
A150,B2246,C3606
A150,B2246,C4717
A151,B1802,C2911
A151,B1802,C4747
A152,B10,C1003
A152,B10,C2970
A153,B425,C4487
A153,B425,C1434
A154,B1438,C5368
A154,B1438,C4902
A155,B509,C3139
A155,B509,C3492
A156,B459,C5478
A156,B459,C892
A157,B1546,C2557
A157,B1546,C1606
A158,B217,C1154
A158,B217,C4996
A159,B1274,C4536
A159,B1274,C1067
A160,B676,C3701
A160,B676,C3367
A161,B1769,C5908
A161,B1769,C232
A162,B162,C175
A162,B162,C708
A163,B1362,C2215
A163,B1362,C2770
A164,B2189,C5018
A164,B2189,C1777
A165,B2086,C5940
A165,B2086,C3511
A166,B1082,C5839
A166,B1082,C2263
A167,B1384,C526
A167,B1384,C178
A168,B1630,C865
A168,B1630,C2618
A169,B1860,C2136
A169,B1860,C2988
A170,B1747,C4519
A170,B1747,C229
A171,B1641,C1901
A171,B1641,C1104
A172,B2204,C4943
A172,B2204,C1251
A173,B364,C5347
A173,B364,C5244
A174,B1180,C1157
A174,B1180,C2221
A175,B760,C4754
A175,B760,C534
A176,B1474,C502
A176,B1474,C2861
A177,B52,C1610
A177,B52,C5248
A178,B860,C4628
A178,B860,C1215
A179,B1777,C4665
A179,B1777,C2548
A180,B392,C1571
A180,B392,C2212
A181,B1848,C5738
A181,B1848,C2252
A182,B1532,C2956
A182,B1532,C326
A183,B1442,C113
A183,B1442,C1788
A184,B543,C5003
A184,B543,C1080
A185,B2183,C3823
A185,B2183,C350
A186,B1056,C1457
A186,B1056,C5866
A187,B560,C3961
A187,B560,C4518
A188,B425,C5382
A188,B425,C5792
A189,B1882,C5520
A189,B1882,C997
A190,B340,C56
A190,B340,C693
A191,B854,C2791
A191,B854,C1234
A192,B329,C4725
A192,B329,C3533
A193,B1003,C119
A193,B1003,C826
A194,B668,C549
A194,B668,C4527
A195,B126,C217
A195,B126,C572
A196,B984,C1247
A196,B984,C466
A197,B15,C2952
A197,B15,C128
A198,B2385,C1740
A198,B2385,C1232
A199,B214,C3704
A199,B214,C3306
A200,B988,C4399
A200,B988,C5730
A201,B516,C2494
A201,B516,C5659
A202,B600,C5928
A202,B600,C969
A203,B2243,C5869
A203,B2243,C43
A204,B71,C1894
A204,B71,C1139
A205,B725,C5757
A205,B725,C1347
A206,B1165,C5184
A206,B1165,C3324
A207,B497,C1418
A207,B497,C5329
A208,B977,C2101
A208,B977,C1302
A209,B1446,C2784
A209,B1446,C2034
A210,B2172,C269
A210,B2172,C4660
A211,B2145,C1196
A211,B2145,C4572
A212,B186,C2218
A212,B186,C1488
A213,B1654,C3273
A213,B1654,C233
A214,B2201,C2660
A214,B2201,C432
A215,B651,C5293
A215,B651,C4895
A216,B1552,C2750
A216,B1552,C193
A217,B2048,C2494
A217,B2048,C5627
A218,B1348,C1504
A218,B1348,C2489
A219,B623,C5987
A219,B623,C5783
A220,B1529,C1492
A220,B1529,C5452
A221,B1518,C4851
A221,B1518,C503
A222,B1541,C2790
A222,B1541,C1548
A223,B2116,C3580
A223,B2116,C2516
A224,B327,C973
A224,B327,C4480
A225,B1735,C554
A225,B1735,C4894
A226,B1694,C1274
A226,B1694,C3163
A227,B148,C1251
A227,B148,C4719
A228,B99,C1488
A228,B99,C2008
A229,B1607,C5481
A229,B1607,C5555
A230,B763,C3811
A230,B763,C5596
A231,B1906,C2082
A231,B1906,C1096
A232,B440,C5950
A232,B440,C1923
A233,B1592,C506
A233,B1592,C3742
A234,B561,C4861
A234,B561,C5572
A235,B2041,C2685
A235,B2041,C3273
A236,B616,C3257
A236,B616,C5672
A237,B789,C1587
A237,B789,C4182
A238,B2058,C5821
A238,B2058,C4197
A239,B1691,C4557
A239,B1691,C406
A240,B2327,C2100
A240,B2327,C3169
A241,B577,C1766
A241,B577,C5383
A242,B1522,C4720
A242,B1522,C2099
A243,B2079,C5447
A243,B2079,C4387
A244,B1235,C5123
A244,B1235,C2058
A245,B1141,C533
A245,B1141,C3663
A246,B628,C5950
A246,B628,C5219
A247,B147,C2540
A247,B147,C2125
A248,B1686,C4634
A248,B1686,C2266
A249,B1455,C4903
A249,B1455,C5943
A250,B2227,C1259
A250,B2227,C3229
A251,B1472,C3343
A251,B1472,C3896
A252,B1820,C5665
A252,B1820,C1473
A253,B2029,C541
A253,B2029,C3613
A254,B2335,C3888
A254,B2335,C867
A255,B1658,C3104
A255,B1658,C5429
A256,B1970,C4413
A256,B1970,C4856
A257,B704,C1038
A257,B704,C2158
A258,B1072,C5203
A258,B1072,C2085
A259,B1837,C3602
A259,B1837,C3547
A260,B1518,C4216
A260,B1518,C3987
A261,B1977,C3198
A261,B1977,C5579
A262,B1223,C4713
A262,B1223,C3356
A263,B1889,C5887
A263,B1889,C1062
A264,B2303,C2114
A264,B2303,C3253
A265,B530,C1382
A265,B530,C1213
A266,B1444,C5174
A266,B1444,C2522
A267,B1242,C932
A267,B1242,C5804
A268,B302,C4383
A268,B302,C5162
A269,B301,C1960
A269,B301,C1693
A270,B1569,C1788
A270,B1569,C3975
A271,B1364,C4904
A271,B1364,C2024
A272,B2171,C2837
A272,B2171,C4026
A273,B1240,C5399
A273,B1240,C2560
A274,B644,C3361
A274,B644,C2379
A275,B1247,C5517
A275,B1247,C2913
A276,B31,C4984
A276,B31,C4825
A277,B1762,C5719
A277,B1762,C3474
A278,B857,C886
A278,B857,C4195
A279,B230,C4396
A279,B230,C1997
A280,B1886,C1700
A280,B1886,C4450
A281,B450,C5488
A281,B450,C517
A282,B114,C5789
A282,B114,C4502
A283,B190,C551
A283,B190,C1450
A284,B1627,C2681
A284,B1627,C4111
A285,B2149,C2697
A285,B2149,C4897
A286,B1526,C3607
A286,B1526,C5675
A287,B2021,C2534
A287,B2021,C1162
A288,B870,C5146
A288,B870,C594
A289,B2158,C5895
A289,B2158,C1479
A290,B1956,C1050
A290,B1956,C2442
A291,B1363,C3448
A291,B1363,C4052
A292,B2369,C4646
A292,B2369,C1505
A293,B1846,C2493
A293,B1846,C3227
A294,B1958,C5687
A294,B1958,C4671
A295,B606,C3263
A295,B606,C5760
A296,B1125,C3958
A296,B1125,C1323
A297,B1656,C615
A297,B1656,C706
A298,B1634,C3101
A298,B1634,C3592
A299,B122,C2142
A299,B122,C5470
A300,B167,C1332
A300,B167,C1951
A301,B898,C2413
A301,B898,C3323
A302,B1315,C2588
A302,B1315,C3781
A303,B1656,C5532
A303,B1656,C1434
A304,B682,C4119
A304,B682,C3752
A305,B1344,C280
A305,B1344,C2989
A306,B382,C2729
A306,B382,C5479
A307,B1293,C45
A307,B1293,C4253
A308,B297,C5616
A308,B297,C572
A309,B317,C2471
A309,B317,C836
A310,B789,C2816
A310,B789,C754
A311,B1089,C1321
A311,B1089,C2925
A312,B276,C5708
A312,B276,C3108
A313,B2196,C3623
A313,B2196,C68
A314,B630,C5903
A314,B630,C3585
A315,B163,C3770
A315,B163,C4659
A316,B751,C4141
A316,B751,C632
A317,B1629,C3923
A317,B1629,C854
A318,B1021,C376
A318,B1021,C4034
A319,B756,C5035
A319,B756,C113
A320,B319,C2333
A320,B319,C4034
A321,B512,C5479
A321,B512,C4958
A322,B107,C5759
A322,B107,C1892
A323,B1672,C1539
A323,B1672,C4033
A324,B137,C1686
A324,B137,C1666
A325,B2222,C3016
A325,B2222,C4159
A326,B2070,C5896
A326,B2070,C5033
A327,B2168,C40
A327,B2168,C224
A328,B919,C112
A328,B919,C3365
A329,B274,C181
A329,B274,C549
A330,B1047,C5632
A330,B1047,C5306
A331,B2041,C1035
A331,B2041,C3087
A332,B929,C530
A332,B929,C5286
A333,B626,C4506
A333,B626,C4709
A334,B307,C2859
A334,B307,C4260
A335,B2168,C5778
A335,B2168,C3188
A336,B1280,C3989
A336,B1280,C347
A337,B2308,C5231
A337,B2308,C4051
A338,B1864,C5787
A338,B1864,C4205
A339,B2131,C4102
A339,B2131,C179
A340,B1208,C4918
A340,B1208,C3122
A341,B420,C582
A341,B420,C3445
A342,B963,C3159
A342,B963,C4554
A343,B1264,C3251
A343,B1264,C5759
A344,B1999,C5450
A344,B1999,C2733
A345,B1643,C2090
A345,B1643,C536
A346,B641,C3412
A346,B641,C3207
A347,B2314,C703
A347,B2314,C2257
A348,B1390,C1756
A348,B1390,C3826
A349,B390,C1869
A349,B390,C2268
A350,B771,C4975
A350,B771,C2596
A351,B703,C5045
A351,B703,C2458
A352,B2306,C599
A352,B2306,C4458
A353,B637,C2732
A353,B637,C268
A354,B677,C4672
A354,B677,C3558
A355,B2153,C3778
A355,B2153,C2871
A356,B2014,C4821
A356,B2014,C2349
A357,B1940,C1812
A357,B1940,C346
A358,B643,C5512
A358,B643,C830
A359,B2004,C5570
A359,B2004,C3143
A360,B1645,C3674
A360,B1645,C1232
A361,B1355,C1041
A361,B1355,C5048
A362,B1830,C1252
A362,B1830,C4606
A363,B895,C5078
A363,B895,C1265
A364,B813,C1135
A364,B813,C5228
A365,B1002,C457
A365,B1002,C2108
A366,B361,C2136
A366,B361,C3601
A367,B1733,C3198
A367,B1733,C2167
A368,B1083,C5893
A368,B1083,C754
A369,B1509,C5416
A369,B1509,C3657
A370,B1811,C2003
A370,B1811,C2977
A371,B1826,C5544
A371,B1826,C2216
A372,B960,C2478
A372,B960,C3108
A373,B453,C4808
A373,B453,C3141
A374,B2358,C5298
A374,B2358,C1855
A375,B1129,C744
A375,B1129,C2488
A376,B2233,C2352
A376,B2233,C3253
A377,B43,C2750
A377,B43,C989
A378,B279,C5559
A378,B279,C5607
A379,B240,C38
A379,B240,C262
A380,B2203,C1483
A380,B2203,C4926
A381,B1989,C301
A381,B1989,C5250
A382,B720,C1766
A382,B720,C2512
A383,B1000,C501
A383,B1000,C4619
A384,B429,C630
A384,B429,C985
A385,B1876,C1489
A385,B1876,C5608
A386,B1364,C2385
A386,B1364,C266
A387,B1624,C1048
A387,B1624,C1608
A388,B1663,C207
A388,B1663,C466
A389,B1471,C2698
A389,B1471,C116
A390,B2218,C902
A390,B2218,C4459
A391,B597,C4070
A391,B597,C5577
A392,B1839,C4948
A392,B1839,C4714
A393,B2377,C1238
A393,B2377,C2344
A394,B859,C5711
A394,B859,C1912
A395,B1940,C3515
A395,B1940,C2577
A396,B2224,C5847
A396,B2224,C3848
A397,B2283,C5016
A397,B2283,C4340
A398,B2373,C2511
A398,B2373,C2872
A399,B907,C5010
A399,B907,C4887
A400,B821,C416
A400,B821,C2304
A401,B2340,C399
A401,B2340,C1786
A402,B1886,C3979
A402,B1886,C5379
A403,B2267,C4257
A403,B2267,C937
A404,B307,C3125
A404,B307,C2977
A405,B44,C5375
A405,B44,C63
A406,B544,C5867
A406,B544,C5114
A407,B2032,C3127
A407,B2032,C5176
A408,B17,C1166
A408,B17,C5512
A409,B653,C3282
A409,B653,C1037
A410,B881,C1608
A410,B881,C569
A411,B527,C5228
A411,B527,C207
A412,B429,C4201
A412,B429,C1539
A413,B1131,C18
A413,B1131,C4239
A414,B714,C102
A414,B714,C4385
A415,B2362,C538
A415,B2362,C3144
A416,B2372,C4571
A416,B2372,C1720
A417,B1934,C4836
A417,B1934,C5475
A418,B2044,C5586
A418,B2044,C4144
A419,B927,C10
A419,B927,C3914
A420,B1338,C5240
A420,B1338,C5823
A421,B2051,C1371
A421,B2051,C5085
A422,B2151,C2004
A422,B2151,C4362
A423,B866,C3306
A423,B866,C5286
A424,B1644,C1926
A424,B1644,C3298
A425,B2285,C3126
A425,B2285,C767
A426,B300,C5776
A426,B300,C5863
A427,B1582,C5176
A427,B1582,C4710
A428,B866,C4172
A428,B866,C3635
A429,B1347,C639
A429,B1347,C4938
A430,B868,C1669
A430,B868,C1164
A431,B1424,C1629
A431,B1424,C4526
A432,B1836,C5793
A432,B1836,C3220
A433,B700,C2432
A433,B700,C1038
A434,B2326,C2377
A434,B2326,C5048
A435,B2361,C3189
A435,B2361,C3687
A436,B851,C731
A436,B851,C1280
A437,B906,C127
A437,B906,C2662
A438,B1978,C50
A438,B1978,C4323
A439,B19,C67
A439,B19,C3259
A440,B464,C2465
A440,B464,C3345
A441,B1799,C1630
A441,B1799,C3896
A442,B1179,C1636
A442,B1179,C3902
A443,B682,C2168
A443,B682,C5750
A444,B178,C5287
A444,B178,C5712
A445,B1426,C1970
A445,B1426,C2434
A446,B2218,C4640
A446,B2218,C2916
A447,B154,C888
A447,B154,C928
A448,B367,C1843
A448,B367,C21
A449,B981,C2133
A449,B981,C2739
A450,B561,C2994
A450,B561,C2534
A451,B1950,C3128
A451,B1950,C736
A452,B2281,C3585
A452,B2281,C214
A453,B1189,C414
A453,B1189,C5756
A454,B2212,C3499
A454,B2212,C3518
A455,B960,C2612
A455,B960,C950
A456,B812,C3891
A456,B812,C4542
A457,B1266,C833
A457,B1266,C2737
A458,B588,C2187
A458,B588,C2874
A459,B2063,C1783
A459,B2063,C5226
A460,B1625,C3428
A460,B1625,C4591
A461,B1597,C1717
A461,B1597,C5882
A462,B263,C4715
A462,B263,C1344
A463,B368,C735
A463,B368,C197
A464,B439,C4294
A464,B439,C5696
A465,B2376,C3713
A465,B2376,C3952
A466,B2269,C5186
A466,B2269,C5668
A467,B565,C401
A467,B565,C2178
A468,B332,C1233
A468,B332,C2640
A469,B939,C3084
A469,B939,C4421
A470,B1748,C2671
A470,B1748,C3882
A471,B1633,C5322
A471,B1633,C5637
A472,B847,C1087
A472,B847,C2709
A473,B1343,C699
A473,B1343,C2607
A474,B1231,C1034
A474,B1231,C1375
A475,B1660,C4406
A475,B1660,C3470
A476,B1696,C5723
A476,B1696,C5406
A477,B1724,C192
A477,B1724,C3907
A478,B341,C92
A478,B341,C5505
A479,B1130,C629
A479,B1130,C3935
A480,B1254,C5258
A480,B1254,C2063
A481,B33,C5124
A481,B33,C5261
A482,B86,C5222
A482,B86,C1756
A483,B2146,C3994
A483,B2146,C5431
A484,B988,C4271
A484,B988,C3158
A485,B773,C2504
A485,B773,C2977
A486,B952,C2999
A486,B952,C937
A487,B957,C123
A487,B957,C378
A488,B1892,C3466
A488,B1892,C4942
A489,B1903,C1307
A489,B1903,C4682
A490,B1978,C2618
A490,B1978,C2083
A491,B1993,C2124
A491,B1993,C5201
A492,B934,C3758
A492,B934,C3584
A493,B1762,C1644
A493,B1762,C2999
A494,B1138,C4434
A494,B1138,C2131
A495,B1193,C3205
A495,B1193,C5486
A496,B919,C3439
A496,B919,C3854
A497,B2259,C674
A497,B2259,C741
A498,B2365,C2616
A498,B2365,C5883
A499,B362,C4445
A499,B362,C1015
A500,B1913,C3439
A500,B1913,C1270
A501,B2272,C3777
A501,B2272,C3052
A502,B2227,C1103
A502,B2227,C3681
A503,B67,C3657
A503,B67,C1688
A504,B892,C3184
A504,B892,C3520
A505,B463,C2286
A505,B463,C4839
A506,B2025,C3967
A506,B2025,C177
A507,B1422,C2633
A507,B1422,C5931
A508,B2159,C4870
A508,B2159,C2325
A509,B802,C3426
A509,B802,C1344
A510,B1290,C892
A510,B1290,C4536
A511,B1097,C4531
A511,B1097,C2429
A512,B2047,C4251
A512,B2047,C1938
A513,B798,C2777
A513,B798,C4135
A514,B2363,C2070
A514,B2363,C4099
A515,B891,C4729
A515,B891,C1214
A516,B324,C4864
A516,B324,C5892
A517,B1922,C5520
A517,B1922,C444
A518,B1196,C1693
A518,B1196,C602
A519,B2247,C3686
A519,B2247,C1616
A520,B2116,C2924
A520,B2116,C4548
A521,B35,C4097
A521,B35,C145
A522,B1796,C3536
A522,B1796,C263
A523,B1165,C5480
A523,B1165,C5071
A524,B210,C2770
A524,B210,C2923
A525,B882,C503
A525,B882,C4436
A526,B1407,C4041
A526,B1407,C3936
A527,B1167,C2784
A527,B1167,C288
A528,B858,C3911
A528,B858,C1619
A529,B2030,C3739
A529,B2030,C400
A530,B2050,C5046
A530,B2050,C3590
A531,B2090,C4853
A531,B2090,C2618
A532,B1900,C2904
A532,B1900,C4635
A533,B116,C4164
A533,B116,C4676
A534,B760,C2660
A534,B760,C4754
A535,B1318,C5019
A535,B1318,C4406
A536,B2287,C4182
A536,B2287,C965
A537,B2363,C3404
A537,B2363,C850
A538,B338,C2636
A538,B338,C5946
A539,B569,C2000
A539,B569,C3656
A540,B2257,C1814
A540,B2257,C3679
A541,B1207,C2812
A541,B1207,C3168
A542,B679,C624
A542,B679,C3196
A543,B194,C3101
A543,B194,C1383
A544,B272,C387
A544,B272,C3389
A545,B976,C4474
A545,B976,C4969
A546,B1059,C5415
A546,B1059,C4593
A547,B649,C1735
A547,B649,C1139
A548,B1961,C2996
A548,B1961,C5147
A549,B1696,C4459
A549,B1696,C2994
A550,B21,C4290
A550,B21,C932
A551,B1496,C894
A551,B1496,C1552
A552,B2352,C3402
A552,B2352,C4230
A553,B1080,C5269
A553,B1080,C2349
A554,B2010,C1434
A554,B2010,C3816
A555,B2344,C5860
A555,B2344,C4206
A556,B1188,C1423
A556,B1188,C651
A557,B311,C3743
A557,B311,C1654
A558,B1417,C2006
A558,B1417,C4960
A559,B1543,C3428
A559,B1543,C3125
A560,B2356,C1751
A560,B2356,C4716
A561,B1922,C2852
A561,B1922,C3603
A562,B1455,C3912
A562,B1455,C3887
A563,B15,C2580
A563,B15,C2334
A564,B1185,C5886
A564,B1185,C3938
A565,B645,C1916
A565,B645,C4768
A566,B1445,C2043
A566,B1445,C4952
A567,B1640,C2962
A567,B1640,C2828
A568,B2027,C769
A568,B2027,C4001
A569,B1028,C5294
A569,B1028,C5421
A570,B1888,C4902
A570,B1888,C5025
A571,B1833,C3485
A571,B1833,C5504
A572,B1102,C1671
A572,B1102,C5603
A573,B89,C811
A573,B89,C482
A574,B1847,C522
A574,B1847,C5504
A575,B2018,C3162
A575,B2018,C5682
A576,B2126,C3939
A576,B2126,C5432
A577,B858,C2403
A577,B858,C3517
A578,B597,C1182
A578,B597,C2025
A579,B759,C4661
A579,B759,C1652
A580,B484,C2203
A580,B484,C3860
A581,B2012,C2903
A581,B2012,C508
A582,B2052,C481
A582,B2052,C1396
A583,B1663,C5546
A583,B1663,C1708
A584,B1311,C1153
A584,B1311,C3515
A585,B1863,C2816
A585,B1863,C4160
A586,B1619,C656
A586,B1619,C2682
A587,B29,C1819
A587,B29,C2260
A588,B1756,C3838
A588,B1756,C4010
A589,B1376,C2659
A589,B1376,C1491
A590,B2272,C3731
A590,B2272,C557
A591,B724,C5865
A591,B724,C5335
A592,B1878,C4481
A592,B1878,C5872
A593,B1497,C3539
A593,B1497,C4610
A594,B121,C94
A594,B121,C3310
A595,B2202,C4939
A595,B2202,C4539
A596,B1385,C1984
A596,B1385,C529
A597,B2340,C4605
A597,B2340,C4892
A598,B584,C2344
A598,B584,C4757
A599,B1270,C386
A599,B1270,C972
A600,B1021,C4262
A600,B1021,C1247
A601,B281,C331
A601,B281,C5272
A602,B713,C2741
A602,B713,C3794
A603,B2395,C815
A603,B2395,C1274
A604,B1344,C4485
A604,B1344,C4787
A605,B1663,C2069
A605,B1663,C379
A606,B1624,C4509
A606,B1624,C5533
A607,B2301,C3360
A607,B2301,C5566
A608,B763,C2178
A608,B763,C4905
A609,B768,C4939
A609,B768,C1993
A610,B315,C3285
A610,B315,C2861
A611,B1699,C5536
A611,B1699,C4404
A612,B840,C5475
A612,B840,C3322
A613,B1955,C4431
A613,B1955,C2509
A614,B1854,C4240
A614,B1854,C2167
A615,B1217,C1404
A615,B1217,C3289
A616,B1859,C4598
A616,B1859,C413
A617,B360,C2657
A617,B360,C2343
A618,B713,C5925
A618,B713,C5106
A619,B1871,C2824
A619,B1871,C230
A620,B1180,C5850
A620,B1180,C968
A621,B2148,C5480
A621,B2148,C3946
A622,B1295,C1093
A622,B1295,C4570
A623,B106,C5966
A623,B106,C1553
A624,B272,C2677
A624,B272,C1189
A625,B259,C1592
A625,B259,C2166
A626,B720,C2916
A626,B720,C3746
A627,B1074,C2282
A627,B1074,C5322
A628,B752,C606
A628,B752,C4874
A629,B65,C2334
A629,B65,C3261
A630,B489,C3722
A630,B489,C5517
A631,B74,C2655
A631,B74,C1791
A632,B668,C414
A632,B668,C1376
A633,B2037,C552
A633,B2037,C867
A634,B149,C2289
A634,B149,C3843
A635,B1683,C4059
A635,B1683,C5770
A636,B1667,C3716
A636,B1667,C1830
A637,B1120,C1338
A637,B1120,C4923
A638,B129,C2912
A638,B129,C56
A639,B974,C2463
A639,B974,C2128
A640,B1046,C49
A640,B1046,C2013
A641,B235,C147
A641,B235,C1987
A642,B1129,C5285
A642,B1129,C5547
A643,B2248,C367
A643,B2248,C2635
A644,B1192,C3901
A644,B1192,C5275
A645,B2249,C3625
A645,B2249,C4063
A646,B1404,C5981
A646,B1404,C1548
A647,B873,C581
A647,B873,C3099
A648,B1401,C4330
A648,B1401,C4569
A649,B537,C5762
A649,B537,C651
A650,B1431,C4164
A650,B1431,C2206
A651,B685,C3691
A651,B685,C5884
A652,B2319,C2966
A652,B2319,C3407
A653,B2395,C3128
A653,B2395,C885
A654,B553,C3018
A654,B553,C5876
A655,B2126,C3308
A655,B2126,C4962
A656,B200,C925
A656,B200,C5876
A657,B2310,C3282
A657,B2310,C3427
A658,B2376,C3402
A658,B2376,C330
A659,B542,C2624
A659,B542,C1920
A660,B514,C5316
A660,B514,C902
A661,B91,C1305
A661,B91,C5838
A662,B2397,C1305
A662,B2397,C5464
A663,B413,C4012
A663,B413,C3639
A664,B631,C1958
A664,B631,C3858
A665,B2141,C1981
A665,B2141,C350
A666,B657,C476
A666,B657,C4049
A667,B307,C4513
A667,B307,C2427
A668,B1740,C2870
A668,B1740,C2325
A669,B1707,C1638
A669,B1707,C2306
A670,B698,C4914
A670,B698,C2201
A671,B381,C4570
A671,B381,C437
A672,B1832,C3538
